Count,WeightedCount,Goals,WeightedGoals,GoalProbability,WeightedProbabiliticGoals,y,x,event
10,0.0330085980442075,0,0,0,0,62,88,Shot
7,0.00184708079523902,0,0,0,0,64,88,Shot
1,0.000169664820078542,0,0,0,0,66,88,Shot
1,0.000098871877390118,0,0,0,0,68,88,Shot
3,0.00116835058270376,0,0,0,0,18,90,Shot
6,0.0226015692010481,0,0,0,0,20,90,Shot
12,0.164246153536132,0,0,0,0,22,90,Shot
18,0.502709723496455,0,0,0,0,24,90,Shot
25,0.861463296760896,1,0.000100627425943123,0.000116809881885256,0.000100627425943123,26,90,Shot
35,1.18013559169227,1,0.00143859877253866,0.00121901142772567,0.00143859877253866,28,90,Shot
39,1.38735183573085,2,0.00772671973760566,0.00556940174698746,0.00772671973760566,30,90,Shot
42,1.52580124087988,2,0.0151829713529595,0.00995081859037158,0.0151829713529595,32,90,Shot
48,1.76677338954914,3,0.0112226532822194,0.00635206153126591,0.0112226532822194,34,90,Shot
50,1.98123976730017,3,0.00522296735760362,0.0026362116508094,0.00522296735760362,36,90,Shot
49,1.93324616897763,2,0.0142910079545627,0.0073922339451061,0.0142910079545627,38,90,Shot
53,1.48418969893466,2,0.0332847808829779,0.0224262308968116,0.0332847808829779,40,90,Shot
56,1.05884533049934,2,0.0290157857819078,0.0274032334526368,0.0290157857819078,42,90,Shot
50,1.2070600034067,2,0.00932250624046715,0.00772331633403159,0.00932250624046715,44,90,Shot
43,1.67519083733856,1,0.00108444633368792,0.00064735689183378,0.00108444633368792,46,90,Shot
37,1.66535811837403,1,0.00113073692390361,0.000678975237474811,0.00113073692390361,48,90,Shot
38,1.11346674459385,1,0.0161653419586755,0.0145180285241226,0.0161653419586755,50,90,Shot
36,0.781833532698464,1,0.0850185582674543,0.108742532408423,0.0850185582674543,52,90,Shot
34,0.943286083883836,1,0.164493254817783,0.174383209535444,0.164493254817783,54,90,Shot
23,1.06266309106621,1,0.117081417073926,0.110177362946194,0.117081417073926,56,90,Shot
19,0.742334886970004,1,0.0306572619320541,0.0412984253740089,0.0306572619320541,58,90,Shot
16,0.2604447618142,1,0.00295314163652837,0.0113388405892959,0.00295314163652837,60,90,Shot
12,0.0410516839965023,1,0.000104650355319548,0.00254923416365733,0.000104650355319548,62,90,Shot
8,0.0054613664548426,0,0,0,0,64,90,Shot
1,0.00441969003241467,0,0,0,0,66,90,Shot
1,0.00257556664242439,0,0,0,0,68,90,Shot
1,0.000552152813601526,0,0,0,0,70,90,Shot
4,0.000645636712201544,0,0,0,0,18,92,Shot
8,0.0130915266838789,0,0,0,0,20,92,Shot
14,0.102202628575203,0,0,0,0,22,92,Shot
22,0.380768344268779,0,0,0,0,24,92,Shot
29,0.847659934841449,1,0.000596706187615136,0.000703945253383655,0.000596706187615136,26,92,Shot
39,1.33096536682703,2,0.00883541377065991,0.00663834987060798,0.00883541377065991,28,92,Shot
43,1.49936294185067,2,0.0476712660430196,0.0317943472606965,0.0476712660430196,30,92,Shot
48,1.53222604631823,3,0.0965478050106839,0.0630114631210437,0.0965478050106839,32,92,Shot
50,1.78906929581652,4,0.0748041542209057,0.0418117701733658,0.0748041542209057,34,92,Shot
56,1.93268194751983,5,0.030925113389926,0.0160011394681942,0.030925113389926,36,92,Shot
58,1.8823560091964,5,0.0582593380221269,0.0309502228789327,0.0582593380221269,38,92,Shot
65,1.64231705447384,2,0.13251331177748,0.080686802476112,0.13251331177748,40,92,Shot
